Código interno;Código de barras;Nome;Preço regular;Promocao;Data termino promocao;estoque;ativo
11916;;Bolinho Chuva Yoki 250G;3,67101013859185;;;582;False
15505;7891962031170;Bolinho Duplo Chocolate Bauducco Pacote 40g;47,1373508523913;;;159;False
15251;7896023600388;Bolinho Kidlat 38G;0,952272884336094;;;959;False
12282;7891203063328;Bolinho PANCO Bebezinho Gotas de Chocolate 70g;44,3717778938875;;;520;False
13420;7891203055934;Bolinho Panco Bebezinho Baunilha 56G;10,992555722467;;;525;False
11163;7891203063434;Bolinho Panco Bebezinho Choc Suico 210G;36,5576534143412;;;156;False
11334;7891962015484;Bolinho Recheio Brigadeiro Cobertura Confeitos Açucarados Bauducco Pacote 40g;21,950506463133;;;934;False
11336;7891962037226;Bolinho Recheio Gotas de Chocolate Bauducco Pacote 40g;26,7173184274245;;;881;False
14454;7897388403218;Boll Brinquedo Digos 30G;7,54874268711509;;;620;False
11400;7896002362436;Bolo Baunilha Recheio Chocolate Ana Maria Pacote 70g;68,5753667939415;;;8;False
11339;7891962051383;Bolo Baunilha Recheio Chocolate Bauducco Duo Pacote 27g;7,26722356871302;;;605;False
15629;7896085086168;Bolo Brigadeiro Recheio Chocolate Adria Plugados Pacote 40g;13,5767072888967;;;18;False
521;;Bolo Cake Chocolate Kg;8,26667964434053;;;525;False
11847;;Bolo Caneca Oetker 70G Brownie;36,757267355341;;;313;False
12600;7897474138512;Bolo Caseiro 300G Sabores;2,08647795896867;;;745;False
12568;7897474138505;Bolo Caseiro 350G Aipim;29,2637762187429;;;775;False
13990;;Bolo Caseiro 350G Milho;23,2742102039424;;;638;False
11356;7891962053141;Bolo Cenoura com Cobertura de Chocolate Bauducco Duo Pacote 27g;58,4723846544497;;;646;False
13320;7896002369787;Bolo Chocolate Recheio Baunilha Cobertura Chocolate e Baunilha Pingüinos Pacote 80g;21,0501997286524;;;654;False
490;;Bolo De Abacaxi Caramelizado Kg;8,07336186441844;;;348;False
424;;Bolo De Abacaxi Caseiro Kg;73,2879790097414;;;235;False
489;;Bolo De Banana Caramelizada Kg;44,2802078391009;;;960;False
607;;Bolo De Banana Caseiro Kg;63,0790777356506;;;759;False
613;;Bolo De Cenoura Caseiro Kg;62,8013837045953;;;755;False
612;;Bolo De Chocolate Caseiro Kg;4,88268631639804;;;707;False
614;;Bolo De Churros Caseiro Kg;68,3885776478686;;;133;False
610;;Bolo De Coco Caseiro Kg;33,1494489581133;;;703;False
615;;Bolo De Fuba Caseiro Kg;32,7270163165171;;;906;False
609;;Bolo De Laranja Caseiro Kg;77,0976054988258;;;326;False
608;;Bolo De Limao Caseiro Kg;15,9377536699191;;;730;False
438;;Bolo De Maça Caseiro Kg;12,4511195526076;;;407;False
423;;Bolo De Maracuja Caseiro Kg;20,2706691320529;;;876;False
11849;;Bolo Doce Nevato 380G Brig;8,39217258279113;;;876;False
11850;;Bolo Doce Nevato 380G Laranja/Chocolate;66,688419806987;;;302;False
11851;;Bolo Doce Nevato 380G Panco Choc;4,59626343351988;;;567;False
611;611;Bolo Formigueiro Caseiro Kg;27,2555664971385;;;383;False
13911;7891203063403;Bolo Integral Banana com Aveia e Mel Panco Vida Pacote 250g;28,1727085964076;;;417;False
13912;7891203063410;Bolo Integral Maçã com Canela e Chia Panco Vida Pacote 250g;19,0919646808121;;;918;False
11852;;Bolo Kim 250G Abacaxi;78,4460059573986;;;809;False
11853;11853;Bolo Kim 250G Chocolate;30,7242755686986;;;201;False
11854;;Bolo Kim 250G Coco;9,870628268087;;;453;False
11856;;Bolo Kim 250G Mesclado;8,85749172866323;;;12;False
11857;;Bolo Kim 250G Milho;42,3875806336529;;;954;False
12567;7897972000489;Bolo Laranja Kim Pacote 250g;10,7814224083565;;;746;False
6684;;Bolo Linea 300G Baunilha Zero Acucar;18,7203341017437;;;845;False
6685;;Bolo Linea 300G Chocolate Zero Acucar;15,7357739795744;;;489;False
11885;;Bolo Oetker 340G+110G Nega Maluca;35,8170283235831;;;795;False
6687;;Bolo Oetker 380G+26G Coco Gelado;15,7656519364865;;;122;False
6691;;Bolo Oetker 450G Brigadeiro;45,9984399150013;;;649;False
6692;;Bolo Oetker 450G Chocolate;15,9068348791944;;;860;False
13436;;Bolo Panco 250G Laranja E Licor;24,4836244116731;;;94;False
11858;;Bolo Panco 300G Abacaxi;0,0078453958198577;;;489;False
11859;;Bolo Panco 300G Chocoboy;21,9981598077987;;;144;False
11860;11860;Bolo Panco 300G Chocolate;8,52271303377656;;;15;False
11861;;Bolo Panco 300G Coco;49,7889340509143;;;618;False
11863;;Bolo Panco 300G Integral C/Castanha Do P;1,93568303779834;;;443;False
11864;;Bolo Panco 300G Laranja;25,0881437345744;;;292;False
11866;;Bolo Panco 300G Milho;35,6172427439685;;;203;False
10284;7891203063359;Bolo Panco Formigueiro 300G;4,32437810924422;;;290;False
10292;7891203063342;Bolo Panco Gotas Choc 300G;7,00074505110091;;;170;False
14273;7898558600543;Bolo Pao No Ponto 320G Banana C/ Canela;55,5983421045912;;;9;False
11875;;Bolo Pao No Ponto 320G Cenoura/Choc;8,64036713469322;;;69;False
11876;;Bolo Pao No Ponto 400G Chocolate;1,14739369104789;;;436;False
11877;11877;Bolo Pao No Ponto 400G Coco;0,390161525941197;;;106;False
11878;;Bolo Pao No Ponto 400G Formigueiro;23,6835808228443;;;4;False
11879;7898558600130;Bolo Pao No Ponto 400G Fuba;1,20639275866679;;;182;False
11880;;Bolo Pao No Ponto 400G Laranja;15,5607003447535;;;624;False
8997;;Bolo Pinguinhos 80G Chocolate;71,9866559809365;;;477;False
11872;;Bolo Pullman 250G Frape California;68,0539249416021;;;80;False
13437;13437;Bolo Pullman 250G Gotas De Chocolate;9,32343327603046;;;215;False
13438;;Bolo Pullman 250G Laranja;27,3095268029288;;;772;False
8994;7896023600012;Bolo Recheio e Cobertura Chocolate Duchen Kidlat Pacote 152g 4 Unidades;0,627600888885647;;;888;False
15454;7898633330600;Bolo Romanato 100G Chocolate;14,2289573033055;;;654;False
15455;7898633330617;Bolo Romanato 100G Laranja;47,6842174519095;;;380;False
15456;7898633330594;Bolo Romanato 100G Mesclado;0;;;266;False
13439;;Bolo Romanato 200G Chocolate;15,6152930620629;;;962;False
13440;;Bolo Romanato 200G Laranja;2,74767610228253;;;158;False
13441;;Bolo Romanato 200G Mesclado;9,79107244935478;;;631;False
15450;7898943317605;Bolo Romanato 300G Aipim;8,51408235217476;;;607;False
15452;7898943317490;Bolo Romanato 300G Chocolate;3,40820859615079;;;340;False
15453;7898943317582;Bolo Romanato 300G Coco;48,2077629229684;;;825;False
15451;7898943317476;Bolo Romanato 300G Laranja;15,2143210986086;;;677;False
15449;7898943317469;Bolo Romanato 300G Mesclado;15,4585187825325;;;648;False
14598;7891048070215;Bolo de Caneca DR. OETKER Sabor Chocolate 70g;47,5556765560352;;;13;False
10065;7891048070253;Bolo de Caneca Sabor Brigadeiro Dr. Oetker 70g;17,7672979129298;;;775;False
14124;7891962053974;Bolo de Páscoa Frutas Cristalizadas Bauducco Caixa 700g;54,3462285325861;;;862;False
14125;7891962053981;Bolo de Páscoa Gotas de Chocolate Bauducco Chocolomba Caixa 700g;18,7223693933325;;;154;False
10728;;Bom Ar Air Wick Click Spray 12Ml Refil T;17,4947808757696;;;665;False
10733;10733;Bom Ar Click Spray Refil 12Ml Lavanda;13,0179771853905;;;603;False
6751;;Bom Da Festa 1,01Kg Beijinho P/ Enrolar;65,5699065174943;;;391;False
6754;;Bom Da Festa 1,O1Kg Brigadeiro P Enrolar;31,4240058083164;;;381;False
11567;7897259401961;Bom Da Festa 255G Beijinho De Colher;3,4029809414797;;;350;False
11568;7897259401954;Bom Da Festa 255G Brigadeiro Colher;43,2880811220638;;;727;False
13011;7897259402111;Bom Da Festa 255G Doce Leite Cremoso;10,6071228392101;;;144;False
6752;;Bom Da Festa 365G Beijinho P/ Enrolar;43,9091240954197;;;250;False
6753;;Bom Da Festa 385G Brigadeiro P/ Enrolar;9,13656968391592;;;122;False
14229;7897259402272;Bom Da Festa 950G Brigadeiro De Panela;60,8311965423376;;;297;False
11287;7899701854585;Bomba P/ Galao De Agua;67,4542732155014;;;878;False
14909;78940291;Bombom 15G Amor Sings;11,0484933668015;;;881;False
6278;;Bombom Bel Bob Esponja 180G Sortido;48,0709671941933;;;332;False
15021;7898142859166;Bombom Bon Bon;15,0170862149729;;;864;False
13351;78931237;Bombom Bon O Bon 15G Amendoim;23,3717097093534;;;209;False
6279;6279;Bombom Bon O Bon 15G Brigadeiro;39,7139194697444;;;140;False
14910;78940307;Bombom Bon O Bon 15G Doce De Leite;35,4726029471981;;;406;False
13350;78914834;Bombom Bon O Bon 15G Mousse Chocolate;7,55235753697185;;;395;False
13729;7891000251133;Bombom Branco Nestlé Prestígio Pacote 33g;4,00024865026911;;;871;False
14531;7899970400216;Bombom Brigadeiro Hershey's Go! Pacote 25g;10,8827563184596;;;657;False
13998;7898142862104;Bombom Chocolate Tortuguita Caixa 155g;65,0671695798827;;;560;False
6286;7891000325131;Bombom Especialidades Nestlé Caixa;59,6228236782423;;;300;False
15090;7898024397458;Bombom Ferrero Collection Bandeja 134g;21,282172611577;;;376;False
6280;;Bombom Ferrero Rocher 100G T8;1,83824023200382;;;297;False
8604;;Bombom Ferrero Rocher 150G C/12;4,26523834868962;;;550;False
6282;;Bombom Ferrero Rocher 37,5G T3;23,1213369957091;;;998;False
6283;7891008114003;Bombom Garoto Garotices Caixa 250g;2,74793226346234;;;749;False
14096;7622210620828;Bombom Lacta 177,75G Minions;0,223881073610139;;;76;False
13842;7896079828637;Bombom Montevergine 100G Brigadeiro;0,934986879533694;;;981;False
13839;7896079826633;Bombom Montevergine 100G Maracuja;0,322749969063622;;;909;False
13841;7896079823731;Bombom Montevergine C/ Licor Avela 100G;49,5395534046986;;;979;False
13840;7896079820532;Bombom Montevergine C/ Licor Cereja 100G;67,2017324404131;;;342;False
13443;;Bombom Ouro Branco Pct;4,77967123471539;;;62;False
12198;7899970400254;Bombom Paçoca Hershey's Go! Pacote 11g;1,71671368939292;;;243;False
14751;7896062571670;Bombom Pan Caixa 50g;65,6317028117881;;;610;False
13442;7622210596413;Bombom Sortido Lacta Favoritos Caixa 250,6g;60,4098530460444;;;518;False
12975;7896423470994;Bombom Twix Pacote 40g;11,2137220622146;;;404;False
14557;80052487;Bombom Wafer Raffaello Pacote 30g;16,7116376177703;;;846;False
12197;7898292887361;Bombom Wafer ao Leite Hershey's Pacote 30g;8,89985365739983;;;437;False
6290;78939301;Bombom Wafer com Recheio Cremoso e Cobertura de Chocolate Lacta Sonho de Valsa Pacote 21,5g;19,5455853190053;;;110;False
13989;7898142863774;Bombons Arcor Sortidos 146g;92,542553396568;;;393;False
13352;78931251;Bon O Bon Beijinho 15G;95,7850113386071;;;501;False
13024;27084929539;Boneca DVX90 Barbie;33,216270738653;;;776;False
13027;7898927355883;Bonequinha C/ Banheira Lila;55,9725607606667;;;937;False
12804;;Borr P/ Panela Pressao 4,6 Bra;3,93879263070109;;;665;False
8351;;Borracha Lila Escolar 2Un;55,0501736568597;;;54;False
12810;7896771220173;Borracha Panela Clock 4,5L;35,2909555310647;;;368;False
12811;;Borracha Panela Clock 7L;63,0337267867604;;;135;False
15565;7896771220050;Borracha Panela Pressao 4,5L;11,3385594164326;;;324;False
12110;7891035800221;Branqueador Banheiro Veja Antibac Squeeze 500ml Grátis 20% de Desconto;5,83096547617239;;;458;False
14459;7897259402265;Brigadeiro Alispec Pote 950g;37,923464084344;;;508;False
11071;;Brilho Auto Perola 500Ml Wax Finish;41,8336612925846;;;381;False
14730;7898300573613;Brinquedo Balde E Acessorios;5,95369759322732;;;800;False
14764;7899527149216;Brinquedo Boneca Cindy Baile De Gala;31,4382881323207;;;939;False
14766;7898300570643;Brinquedo Caminhao Super Bitrem;53,9558979700093;;;660;False
14765;7898300571022;Brinquedo Caminhao Usual Cargas;0,768664274157931;;;319;False
14741;7898300573415;Brinquedo Carreta Iveco Tector;43,8319921698993;;;490;False
14732;7898300573408;Brinquedo Carreta Tertor Coletor;10,5676567774746;;;795;False
14763;7898061202661;Brinquedo Carrinhos Track;60,4591919633034;;;759;False
14736;78983005714442;Brinquedo Carro Boddy Power;43,0156914741058;;;780;False
14733;7898300571435;Brinquedo Carro Boddy Street;59,0566618527211;;;448;False
14738;7898300571596;Brinquedo Carro Forca X;53,0662196967527;;;601;False
14744;7898300573811;Brinquedo Carro Junior Machines;5,96532177862521;;;649;False
14731;7898300571688;Brinquedo Carro Nitro Junior;1,49096242054566;;;812;False
14768;7898300572333;Brinquedo Carro Stock Car;39,0335551058776;;;313;False
14745;7898300573569;Brinquedo Cartoons Pick Up;14,6433460763631;;;49;False
14746;7898300573552;Brinquedo Cartoons Van;29,2744702500135;;;591;False
12936;;Brinquedo Dentadura Use Util 5Un;22,1035391945512;;;121;False
14742;7898300574085;Brinquedo Hair Stylist Kit;11,081001043854;;;564;False
14740;7898300573804;Brinquedo Junior Machines;0,472095922057264;;;91;False
14734;7898300571879;Brinquedo Liquidificador Le Chef;0,867836727632479;;;992;False
14761;7899576622166;Brinquedo Little Kitchen Cozinha;2,11550362558933;;;749;False
8961;;Brinquedo Marfran 1Un;2,01315284203661;;;773;False
12939;;Brinquedo Mini Cozinha Use Util 10Un;26,6986890284693;;;637;False
14760;7898927356248;Brinquedo Mini Miudinhas Passeio;22,5443200286188;;;227;False
12937;;Brinquedo Mini Pulseira Use Util 10Un;13,8164659983784;;;824;False
12021;;Brinquedo Sortido 5G 5 Un;48,4783931622717;;;903;False
14762;7899653751536;Brinquedo Sports Car Speed;5,97750614972881;;;452;False
14743;7898300574078;Brinquedo Thunder Commando;74,056743472113;;;249;False
14759;7908136324379;Brinquedo Tornado Speed Top;0,672629674640254;;;629;False
14739;7898300573774;Brinquedo Trator Junior Machines;0,773006497857327;;;13;False
97;7898960166224;Brocolis Comum Maco Un;18,066159733722;;;738;False
96;7898960166231;Brocolis Ninja Un;18,2044204401207;;;620;False
6213;;Broinha De Milho Minnas 80G;12,778554289174;;;641;False
12672;;Bucha Fixacao 10 C/ 6Un;9,98427737508726;;;593;False
12673;;Bucha N6 6Un;52,7491062047418;;;65;False
12674;;Bucha N8 6Un;16,8651786723558;;;363;False
12675;7896771260766;Bucha Reducao Use Util 3/4X1/2;4,16514861621481;;;354;False
10187;;Bucha Vegetal Dia A Dia;0,520435929088358;;;940;False
135;;Bucho Kg;14,9611644004137;;;285;False
12502;7896464705222;Buzinao Alegria 49Cm;17,5056580414749;;;462;False
14108;7896072023053;CACAU EM PO BRETZKE CX 200g;8,68687540166368;;;235;False
5328;;CEBOLA, ALHO E SALSA CORDEIRO 30G cordei;48,0155643623652;;;107;False
15097;7898099395700;CERVEJA HALLES BIER LAGER 710ml;29,5624765667425;;;782;False
13339;7898908237368;CHUPETA MURANO No1 RN REDONDA;2,99248771673465;;;331;False
13337;7898908237337;CHUPETA MURANO No2 BORBOLETA ORTO;35,8466026705467;;;220;False
13338;7898908237344;CHUPETA MURANO No2 BORBOLETA REDONDO;29,5607597096011;;;556;False
13336;7898908237382;CHUPETA MURANO No2 CRISTAL;12,6278750393112;;;231;False
13445;;Cabide Nerko 6Pc Adulto;19,6794547786433;;;92;False
518;;Cabo De Vassoura/Rodo;58,1706303106443;;;628;False
12813;;Cabo Para Telefone Liso 1,5M;1,08531791488126;;;838;False
11977;7896383700704;Cachaça Envelhecida Ypióca Reserva Garrafa 965ml;20,6705221000969;;;930;False
7392;;Cachaca Tulinha 470Ml;13,325189495239;;;189;False
13132;;Cadeado Gold 25Mm Latao Macico;0,369842453879213;;;330;False
13984;7897184214438;Cadeado Gold 30Mm Latao Macico;7,27890944920683;;;884;False
8352;;Caderneta De Anotacoes Lila 1 Un;39,4373474277917;;;605;False
8349;;Caderno Espiral Lila 1Un;38,1991321796567;;;446;False
8353;7891253104552;Caderno de Desenho e Cartografia Capa Flexível Credeal 275mm x 200mm 48 Folhas;31,3379585538749;;;646;False
12671;7896331100853;Café 100% Arábica AVIACAO Extra forte a Vácuo  500g;3,26259785953507;;;372;False
7018;;Cafe 3 Coracoes 250G Extra Forte;2,61955896793331;;;120;False
7020;;Cafe 3 Coracoes 250G Trad;25,5466612902226;;;496;False
7021;;Cafe 3 Coracoes 500G Extra F;0;;;65;False
7023;7023;Cafe 3 Coracoes Trad 500G;23,9850475210955;;;193;False
7024;;Cafe Brasileiro 250G Super Forte;12,2569291552764;;;867;False
7025;;Cafe Brasileiro 250G Trad;3,28595951280886;;;487;False
7026;;Cafe Brasileiro 500G Super F A Vacuo;19,0205184249297;;;29;False
7027;;Cafe Brasileiro 500G Super Forte;0,671669993015278;;;118;False
14792;7891018001317;Cafe Brasileiro 500G Superior;25,0762018848219;;;633;False
7028;;Cafe Brasileiro 500G Trad;38,043152922287;;;340;False
7029;;Cafe Brasileiro 500G Vacuo Trad;0,601911206604515;;;337;False
11404;7898005650688;Cafe Cooper Rita  500G Extra Forte;12,5960903708791;;;958;False
7035;;Cafe Melitta 500G Extra Forte;28,2188510597219;;;924;False
7037;;Cafe Melitta 500G Trad Cx;14,6439618371632;;;95;False
15566;7898965630027;Cafe Minas Extra Forte;16,5763815565979;;;748;False
15567;7898965630010;Cafe Minas  Tradicional;8,88163057972222;;;124;False
7047;7896089013795;Café PILÃO Tradicional Sachê 500g;6,16419360883345;;;480;False
7038;;Cafe Pele 250G Extra Forte;14,0343288588197;;;74;False
7040;;Cafe Pele 500G Extra Fort Vacuo;7,2753875691012;;;346;False
7041;7892222450786;Cafe Pele 500G Extra Forte;11,0915572953898;;;214;False
7042;;Cafe Pele 500G Trad;19,6029984589924;;;202;False
7045;;Cafe Pilao 250G Trad;85,0758206791612;;;523;False
7046;;Cafe Pilao 500G Extra Forte;0,578079313357122;;;58;False
7048;;Cafe Pilao 500G Trad  A Vacuo;4,42026776529816;;;961;False
7050;;Cafe Qualita 250G Tradicional;27,0301265065093;;;896;False
7051;;Cafe Qualita 500G Extra Forte;7,9154986117418;;;940;False
7052;;Cafe Qualita 500G Tradicional;68,8759757373625;;;787;False
11039;7891018000679;Café Solúvel Granulado Café Brasileiro Sachê 50g;29,803668230443;;;559;False
11040;7891018000457;Café Solúvel Granulado Café Brasileiro Vidro 100g;31,1673906442386;;;576;False
10521;7891021007429;Café Solúvel Granulado Tradicional Melitta Sachê 50g;4,27342440794852;;;144;False
10523;7891021008501;Café Solúvel em Pó Extraforte Melitta Sachê 50g;9,48411978914041;;;413;False
14874;7898994429715;Cafe Terra Grao 1Kg Graos;36,3439268502375;;;631;False
14873;7898994429722;Cafe Terra Grao 500G Moido;4,68245713524574;;;923;False
12336;;Cafe Torrado Moido 250G Cesta Basica;5,03845407840859;;;405;False
10513;7891021006309;Café Torrado e Moído Superior Descafeinado Melitta Caixa 250g;6,89282561264715;;;971;False
10530;7891021005043;Café Torrado e Moído Tradicional Melitta Pacote 500g;15,2284307060111;;;747;False
10625;7898373581508;Café Torrado e Moído Tradicional Moka Pacote 500g;21,1314134555753;;;517;False
10390;7895000408979;Café Torrado e Moído Tradicional Pra Valer Pacote 500g;3,39475724981452;;;153;False
14990;7896005801826;Café Torrado e Moído a Vácuo Extraforte 3 Corações Pacote 500g;3,7650112506537;;;299;False
14247;7896005800188;Café Torrado e Moído a Vácuo Tradicional 3 Corações Pacote 500g;21,9743903928031;;;216;False
10516;7891021007573;Café com Leite Solúvel Clássico Melitta Lata 200g;10,4791724901076;;;129;False
15141;7896005805121;Café com Leite em Cápsula Tres Caixa 90g 10 Unidades;3,44740811679563;;;530;False
15136;7896005804995;Café em Cápsula Espresso Pleno Tres Caixa 80g 10 Unidades;72,6045328532157;;;973;False
15140;7896005805008;Café em Cápsula Espresso Supremo Tres Caixa 80g 10 Unidades;16,8303826270891;;;375;False
13448;;Caixa De Vasilhame;21,4384349295776;;;157;False
13449;;Caixa Termica Isoterm 18L;85,775558123714;;;533;False
14270;7897764821629;Caixa Termica Isoterm 30L;41,0658296602681;;;832;False
358;;Caju Bandeja;20,4541961169176;;;783;False
8354;;Calculadora Lila;7,80112189671511;;;722;False
6508;;Calda Nat Karo 350G;67,5935578093358;;;847;False
15005;7891700080347;Caldo ARISCO Bacon 57g;34,1824058022518;;;957;False
5285;;Caldo Arisco 57G Carne;45,3114490700269;;;757;False
5286;;Caldo Arisco 57G Galinha Caipira;30,6319793937703;;;437;False
14322;7898936093554;Caldo De Galinha Semeador 30G;7,91762018855958;;;414;False
5291;;Caldo Knorr 19G Carne;6,86241031236967;;;847;False
5292;;Caldo Knorr 19G Galinha;10,1834477693248;;;510;False
5294;;Caldo Knorr 57G Bacon;5,67744300090844;;;263;False
5295;;Caldo Knorr 57G Costela;45,0872272657198;;;616;False
5298;;Caldo Knorr 57G Legumes;16,644424748303;;;760;False
5299;;Caldo Knorr 57G Picanha;17,0291854021871;;;900;False
15202;7891000242452;Caldo Maggi Carne 19g;43,5746179060124;;;94;False
5306;;Caldo Sazon Po 45G Carne;44,3117526389804;;;202;False
5307;;Caldo Sazon Po 45G Costela;39,0998804831151;;;383;False
5309;;Caldo Sazon Po 45G Galinha;6,10724881617526;;;888;False
15073;7891000249932;Caldo em Tablete Bacon Maggi Caixa 57g 6 Unidades;4,72351798246028;;;690;False
5385;7891150047662;Caldo em Tablete Carne Knorr Caixa 57g 6 Unidades;18,2061725228482;;;379;False
5296;7891150047648;Caldo em Tablete Galinha Knorr Caixa 57g 6 Unidades;7,56846490716795;;;400;False
11258;7891000253540;Caldo em Tablete Galinha Maggi Equilibrium Caixa 57g 6 Unidades;11,7874973120388;;;112;False
11782;7898234331259;Camarão Descascado Só Pesca 400g;0,051009711240054;;;912;False
14737;7898300573422;Caminhao Usual Brinquedos Iveco Tector Coletor Ref 342;52,7866106763827;;;545;False
14082;78922327;Camiseta Colcci Clean Azul;34,1700444320264;;;268;False
15026;7896228101215;Camiseta Regular Listrada;0,672685228528401;;;77;False
5321;;Camomila Cordeiro 6G;22,1157233931155;;;443;False
14396;7898936093158;Camomila Semeador 10G;78,7189689613504;;;466;False
15504;7896105500117;Candura Amaciante Clássico 2Lt;53,9682266330488;;;452;False
15317;7898297192842;Caneca Alum Cabo Baquelite 1,25L;48,488465812249;;;709;False
13450;;Caneca Alum Nerko 2L Cabo Madeira;8,58145033281697;;;665;False
13760;7896033232357;Caneca Aprendizado Fiona 180Ml;28,4790728874259;;;272;False
12446;;Caneca Lider 1Un;13,718926141126;;;363;False
11540;7898297192873;Canecao Aluminio Nerko N°12;10,0508713586641;;;408;False
5323;;Canela Cordeiro 10G Po;12,6478158241654;;;784;False
5324;;Canela Cordeiro 8G Casca;32,6344975601411;;;942;False
14399;7898936093288;Canela Em Casca Semeador 10G;30,5879002567194;;;33;False
14398;7898936093295;Canela Em Po Semeador 30G;15,8891200100953;;;903;False
13451;13451;Canela Kitano 8G Em Casca;92,7155476920488;;;51;False
8355;;Caneta De Gel Lila C/10 Un;47,2435224483116;;;327;False
8356;;Caneta Marca Cd/Dvd Lila;46,3907408669306;;;900;False
13163;;Canetas Bic Azul Dura +;0,115322613636054;;;858;False
8357;;Canetas Lila 3Un;30,0294120749601;;;831;False
5863;;Canjao Knorr 179G Galinha;5,86629790633392;;;110;False
10476;7891000582305;Canjão Maggi Sachê 200g;11,8356596865062;;;693;False
5126;;Canjica Cordeiro 500G Amarela;43,5544890044847;;;263;False
5127;;Canjica Cordeiro 500G Branca;31,4043355943382;;;823;False
5129;;Canjica Yoki 500G Amarela;47,4926752840156;;;452;False
5130;;Canjica Yoki 500G Branca;28,4122146556303;;;97;False
12791;;Cano P Chuveiro 40Cm;1,66682766025408;;;644;False
12792;;Cano P/ Chuveiro Use Util 30Cm;23,1446156106204;;;645;False
13452;;Canudinho Doces Tete 300G Doce De Leite;14,3487741469129;;;386;False
403;;Canudo Chocolate Kg;73,3788999874178;;;689;False
457;;Canudo Creme Kg;13,2077920287114;;;898;False
239;239;Canudo Doce De Leite Kg;3,42460905181665;;;725;False
13536;7896771217111;Canudo Milk Shake 30Un Useutil;5,68929797145937;;;827;False
14384;7898944067301;Canudo Recheado Dona Nara 42G;4,66043081686253;;;385;False
12026;;Canudo Refr 80Un Useutil;17,941512837746;;;692;False
13191;7896771260773;Cap L 3/4 Use Util;15,8777372653712;;;570;False
227;;Capa De File Kg;19,8047210647715;;;449;False
12653;7896216100534;Capeletti Carne Mezzani Bandeja 400g;0,963917347007841;;;620;False
12714;7898944067271;Capeletti De Carne 400G Dona Nara;18,4494352580256;;;972;False
12649;7896216100541;Capeletti Frango Mezzani Bandeja 400g;35,1940057761272;;;193;False
7081;;Cappuccino Cafe Pele 100G Trad;82,6680822417939;;;822;False
14793;7891018001072;Cappuccino Solúvel Chocolate Café Brasileiro Pote 200g;5,29587166183029;;;656;False
10950;7891018004745;Cappuccino Solúvel Tradicional Café Brasileiro Pote 200g;24,8396836942925;;;177;False
10520;7891021007078;Cappuccino Solúvel Tradicional Melitta Lata 200g;1,90858147306711;;;266;False
15142;7896005805077;Cappuccino em Cápsula Classic Tres Caixa 110g 10 Unidades;1,33459021732104;;;693;False
11891;751320379085;Capsulas Oleo Coco 200Ml Aroma Da Terra;7,34280207343056;;;879;False
326;;Caqui Fuyu Kg;29,6080645088812;;;912;False
332;;Caqui Giombo Kg;18,7839665058358;;;32;False
428;;Caqui Importado Kg;4,30490029271185;;;499;False
129;;Caqui Rama Kg;90,4468143143293;;;27;False
34;;Cara Kg;0;;;684;False
35;;Carambola;24,8778082522184;;;412;False
359;7898949460015;Carambola Shimazaki 400G Bandeja;37,1324712867109;;;819;False
14614;7897388400378;Caramelo Sabor Leite 140G Digos;69,4937335343476;;;299;False
8217;7506339323160;Carga GILLETTE Mach 3 Com 3 Unidades;39,131353479029;;;586;False
8218;7506339323177;Carga Gillette Mach3 Sensitive Cart - 3 Unidades;0,649521837453516;;;285;False
11282;7891051036185;Carga Gillette Sensor Excel Com 2;14,0158747978076;;;305;False
8220;;Carga Sensor 2Un;27,7247515109649;;;849;False
504;;Carne De Sol Kg;22,028704024277;;;740;False
14206;7899060504640;Carne Moida 500G Mafripar;9,46004613330371;;;953;False
473;;Carne Moida Especial Kg;15,316446971522;;;325;False
136;;Carne Seca Agranel;2,39842458543495;;;14;False
15007;7897268102330;Carne Seca Dianteiro Marba 400g;9,18412717031269;;;168;False
8496;7899567218125;Carne Seca Friboi Traseiro 500G;55,2493500198104;;;828;False
13035;7898927714185;Carreta Fricção Brinq Lila;17,8471375705008;;;158;False
11149;7899205924296;Carro Coleção Lila Un;1,3827505051507;;;589;False
11150;74299057854;Carro Hotwhells Lila Un;7,51008339689552;;;282;False
14747;7898300571442;Carro Usual Plastic Brinquedos Bobby C/Fricçao Ref 144;8,1086604654213;;;968;False
11943;7898927714116;Carros Plasticos Lila Brinquedos;16,0835134973061;;;891;False
248;7897433400063;Carvao Especial Lino 2Kg;5,84429478944098;;;19;False
249;7897433400049;Carvao Especial Lino 3,5 Kg;19,63389699139;;;846;False
250;;Carvao Especial Lino 8Kg;33,0780179962363;;;227;False
6469;;Casadinho De Goiaba Tacho Caipira 100G;16,0322932588943;;;380;False
13170;7899934400894;Castanha Caju D'Avilla 120G C/ Sal;0,108889217375499;;;356;False
13454;;Castanha De Caju Iracema 30G;25,8544152825008;;;647;False
10482;7898609410244;Castanha De Caju Nutari 140G;1,16361965977888;;;74;False
8908;;Castanha De Caju Yoki 100G Torrada E Sal;52,358935894891;;;569;False
13139;7899934400900;Castanha Do Para D'Avilla 120G Torrada;10,8002412377446;;;540;False
12737;7899934400078;Castanha Do Para D'Avilla 40G Natural;6,81802728748521;;;328;False
10485;7898609410268;Castanha Do Para Nutari 140G;29,1156701233998;;;447;False
